AUV X [m],AUV Y [m],AUV Z [m],AUV Heading [Degrees],Time Stamp [s]
2.032757842747176,1.4559862013666094,3.130859596761538,101.45814455969678,24.1
2.0268323946918794,1.4860155955308394,3.139318160461138,101.58717154434989,24.2
2.0231160387319154,1.511586815954359,3.1462686714904673,101.7562437327484,24.3
2.0214403180828464,1.5328072663008308,3.1501772635729206,101.81355712017508,24.4
2.0222924497358354,1.5483897496877095,3.152978094545287,102.10090636998325,24.5
2.026250095391375,1.5561617916565011,3.1504330019730795,102.40388965998007,24.6
2.034286501793577,1.55129735809074,3.1417499008749323,102.89558592656064,24.7
2.0439533747419913,1.5351198126269507,3.132357043433841,103.25503006541808,24.8
2.0580996856807645,1.5123113744444052,3.121131444982608,103.87448954543751,24.9
2.073154527435011,1.4800884850704514,3.118241677707136,104.18818211288081,25.0
2.088325354723534,1.4434484328142556,3.119638517703745,104.45578312281063,25.1
2.103128522444285,1.405661474461628,3.122145696990927,104.73048645963647,25.2
2.1145977881456313,1.3708378554690257,3.1254898432691567,104.98178151003204,25.3
2.122112292109012,1.3413628484749824,3.1262778614935094,105.34670079012679,25.4
2.124336943282196,1.3174072184317707,3.118965413404978,105.51192577079458,25.5
2.124178033706716,1.3014251412288695,3.1176436481922436,105.81836238972623,25.6
2.1178079838916375,1.2966709374162435,3.120708005981425,105.99805011732474,25.7
2.1085173523643816,1.30246804881908,3.1258183972258515,106.41487861098157,25.8
2.093422033938075,1.3168308325365796,3.1347333336860417,106.71377995065991,25.9
2.076363367952092,1.3439014852390008,3.1334887507808786,107.22279306805937,26.0
2.055919285917396,1.3789435361435334,3.1309607974292963,107.61011441607741,26.1
2.034333989999796,1.4181636620401852,3.1273755135451524,108.12161122657525,26.2
2.012536664294431,1.45707336155492,3.1245602959799132,108.65155200038973,26.3
1.991990631195846,1.4942562668680217,3.1237318579797027,109.23113605449177,26.4
1.9728646886669619,1.5265081659176754,3.1311279389313027,109.93252630276788,26.5
1.9538445872964867,1.5550298876356705,3.136679613101279,110.53818104678835,26.6
1.9371926014349934,1.5805080964887233,3.140774365550595,111.26813466904431,26.7
1.9219226713968065,1.6014555527570038,3.1454049101751287,111.86628276548352,26.8
1.9082784434291977,1.61731570328176,3.1470334915070923,112.34932879006958,26.9
1.8961819498342258,1.6286147334407133,3.1473906655747315,112.8482205762703,27.0
1.8879351534406592,1.6344235575504098,3.1465706885719458,113.34547606574071,27.1
